Ticker,SICCD,DlyCalDt,DlyCap,DlyRet,DlyClose,sprtrn
AMZN,7370,2018-08-15,918230961.42,-0.019290,1882.6200,-0.007602
AMZN,7370,2018-08-16,920133151.32,0.002072,1886.5200,0.007919
AMZN,7370,2018-08-17,918035865.02,-0.002279,1882.2200,0.003323
AMZN,7370,2018-08-20,915348412.11,-0.002927,1876.7100,0.002428
AMZN,7370,2018-08-21,918621154.22,0.003575,1883.4200,0.002069
AMZN,7370,2018-08-22,929097830.90,0.011405,1904.9000,-0.000398
AMZN,7370,2018-08-23,928122348.90,-0.001050,1902.9000,-0.001691
AMZN,7370,2018-08-24,929336823.99,0.001309,1905.3900,0.006199
AMZN,7370,2018-08-27,940208570.88,0.011698,1927.6800,0.007670
AMZN,7370,2018-08-28,942715559.62,0.002666,1932.8200,0.000269
AMZN,7370,2018-08-29,974555292.10,0.033774,1998.1000,0.005701
AMZN,7370,2018-08-30,976642823.58,0.002142,2002.3800,-0.004430
AMZN,7370,2018-08-31,981681188.11,0.005159,2012.7100,0.000134
AMZN,7370,2018-09-04,994752646.91,0.013315,2039.5100,-0.001654
AMZN,7370,2018-09-05,972955501.62,-0.021912,1994.8200,-0.002803
AMZN,7370,2018-09-06,955148077.71,-0.018302,1958.3100,-0.003652
AMZN,7370,2018-09-07,952104573.87,-0.003186,1952.0700,-0.002213
AMZN,7370,2018-09-10,945734676.41,-0.006690,1939.0100,0.001898
AMZN,7370,2018-09-11,969214528.15,0.024827,1987.1500,0.003740
AMZN,7370,2018-09-12,970604590.00,0.001434,1990.0000,0.000357
AMZN,7370,2018-09-13,970541183.67,-0.000065,1989.8700,0.005282
AMZN,7370,2018-09-14,960942440.79,-0.009890,1970.1900,0.000275
AMZN,7370,2018-09-17,930624460.23,-0.031550,1908.0300,-0.005570
AMZN,7370,2018-09-18,946729668.05,0.017306,1941.0500,0.005369
AMZN,7370,2018-09-19,939594017.22,-0.007537,1926.4200,0.001253
AMZN,7370,2018-09-20,948314826.30,0.009281,1944.3000,0.007841
AMZN,7370,2018-09-21,934028892.41,-0.015065,1915.0100,-0.000369
AMZN,7370,2018-09-24,943466680.76,0.010104,1934.3600,-0.003516
AMZN,7370,2018-09-25,963068991.55,0.020777,1974.5500,-0.001305
AMZN,7370,2018-09-26,963215313.85,0.000152,1974.8500,-0.003289
AMZN,7370,2018-09-27,981812878.18,0.019308,2012.9800,0.002763
AMZN,7370,2018-09-28,969452000.00,-0.004958,2003.0000,-0.000007
AMZN,7370,2018-10-01,970110240.00,0.000679,2004.3600,0.003641
AMZN,7370,2018-10-02,954114040.00,-0.016489,1971.3100,-0.000397
AMZN,7370,2018-10-03,945135840.00,-0.009410,1952.7600,0.000711
AMZN,7370,2018-10-04,924159280.00,-0.022194,1909.4200,-0.008170
AMZN,7370,2018-10-05,914590600.00,-0.010354,1889.6500,-0.005528
AMZN,7370,2018-10-08,902379280.00,-0.013352,1864.4200,-0.000395
AMZN,7370,2018-10-09,905234880.00,0.003165,1870.3200,-0.001418
AMZN,7370,2018-10-10,849541000.00,-0.061524,1755.2500,-0.032864
AMZN,7370,2018-10-11,832170240.00,-0.020447,1719.3600,-0.020573
AMZN,7370,2018-10-12,865687240.00,0.040277,1788.6100,0.014206
AMZN,7370,2018-10-15,852299800.00,-0.015465,1760.9500,-0.005905
AMZN,7370,2018-10-16,880860640.00,0.033510,1819.9600,0.021496
AMZN,7370,2018-10-17,895659186.37,0.006467,1831.7300,-0.000253
AMZN,7370,2018-10-18,865827187.68,-0.033307,1770.7200,-0.014392
AMZN,7370,2018-10-19,862555985.07,-0.003778,1764.0300,-0.000361
AMZN,7370,2018-10-22,874912231.70,0.014325,1789.3000,-0.004299
AMZN,7370,2018-10-23,864839470.30,-0.011513,1768.7000,-0.005512
AMZN,7370,2018-10-24,813742209.80,-0.059083,1664.2000,-0.030864
AMZN,7370,2018-10-25,871425882.73,0.070887,1782.1700,0.018625
AMZN,7370,2018-10-26,803283162.89,-0.078197,1642.8100,-0.017327
AMZN,7370,2018-10-29,752464614.72,-0.063264,1538.8800,-0.006560
AMZN,7370,2018-10-30,748327936.98,-0.005498,1530.4200,0.015667
AMZN,7370,2018-10-31,781377351.69,0.044164,1598.0100,0.010851
AMZN,7370,2018-11-01,814392538.57,0.042253,1665.5300,0.010558
AMZN,7370,2018-11-02,814392538.57,0.000000,1665.5300,-0.006317
AMZN,7370,2018-11-05,795943738.20,-0.022653,1627.8000,0.005600
AMZN,7370,2018-11-06,803283162.89,0.009221,1642.8100,0.006259
AMZN,7370,2018-11-07,858380189.81,0.068590,1755.4900,0.021209
AMZN,7370,2018-11-08,858096587.79,-0.000330,1754.9100,-0.002509
AMZN,7370,2018-11-09,837325184.67,-0.024206,1712.4300,-0.009199
AMZN,7370,2018-11-12,800368907.65,-0.044136,1636.8500,-0.019701
AMZN,7370,2018-11-13,797591563.73,-0.003470,1631.1700,-0.001482
AMZN,7370,2018-11-14,781866320.69,-0.019716,1599.0100,-0.007567
AMZN,7370,2018-11-15,791855957.36,0.012777,1619.4400,0.010594
AMZN,7370,2018-11-16,779128094.29,-0.016073,1593.4100,0.002223
AMZN,7370,2018-11-19,739462929.01,-0.050910,1512.2900,-0.016643
AMZN,7370,2018-11-20,731233580.74,-0.011129,1495.4600,-0.018151
AMZN,7370,2018-11-21,741633951.37,0.014223,1516.7300,0.003043
AMZN,7370,2018-11-23,734460776.14,-0.009672,1502.0600,-0.006555
AMZN,7370,2018-11-26,773221348.77,0.052774,1581.3300,0.015532
AMZN,7370,2018-11-27,773265355.98,0.000057,1581.4200,0.003262
AMZN,7370,2018-11-28,820367739.75,0.060914,1677.7500,0.022974
AMZN,7370,2018-11-29,818323849.33,-0.002491,1673.5700,-0.002198
AMZN,7370,2018-11-30,826440734.73,0.009919,1690.1700,0.008186
AMZN,7370,2018-12-03,866629096.84,0.048628,1772.3600,0.010941
AMZN,7370,2018-12-04,815795879.60,-0.058656,1668.4000,-0.032365
AMZN,7370,2018-12-06,830851235.11,0.018455,1699.1900,-0.001522
AMZN,7370,2018-12-07,796594066.97,-0.041231,1629.1300,-0.023320
AMZN,7370,2018-12-10,802412798.07,0.007305,1641.0300,0.001762
AMZN,7370,2018-12-11,803493419.56,0.001347,1643.2400,-0.000356
AMZN,7370,2018-12-12,813419490.26,0.012354,1663.5400,0.005419
AMZN,7370,2018-12-13,810896410.22,-0.003102,1658.3800,-0.000200
AMZN,7370,2018-12-14,778394640.79,-0.040081,1591.9100,-0.019087
AMZN,7370,2018-12-17,743677841.79,-0.044601,1520.9100,-0.020773
AMZN,7370,2018-12-18,758625624.12,0.020100,1551.4800,0.000086
AMZN,7370,2018-12-19,731047772.52,-0.036352,1495.0800,-0.015396
AMZN,7370,2018-12-20,714300584.27,-0.022908,1460.8300,-0.015772
AMZN,7370,2018-12-21,673530349.05,-0.057077,1377.4500,-0.020588
AMZN,7370,2018-12-24,657154777.24,-0.024313,1343.9600,-0.027112
AMZN,7370,2018-12-26,719224502.10,0.094452,1470.9000,0.049594
AMZN,7370,2018-12-27,714696649.16,-0.006295,1461.6400,0.008563
AMZN,7370,2018-12-28,722705961.38,0.011207,1478.0200,-0.001242
AMZN,7370,2018-12-31,734416768.93,0.016204,1501.9700,0.008492
AMZN,7370,2019-01-02,752586856.97,0.024741,1539.1300,0.001269
AMZN,7370,2019-01-03,733590411.32,-0.025242,1500.2800,-0.024757
AMZN,7370,2019-01-04,770316872.91,0.050064,1575.3900,0.034336
AMZN,7370,2019-01-07,796779875.19,0.034353,1629.5100,0.007010
AMZN,7370,2019-01-08,810016266.02,0.016612,1656.5800,0.009695
AMZN,7370,2019-01-09,811404937.98,0.001714,1659.4200,0.004098
AMZN,7370,2019-01-10,809840237.18,-0.001928,1656.2200,0.004518
AMZN,7370,2019-01-11,802182982.64,-0.009455,1640.5600,-0.000146
AMZN,7370,2019-01-14,790765556.49,-0.014233,1617.2100,-0.005258
AMZN,7370,2019-01-15,818807928.64,0.035462,1674.5600,0.010722
AMZN,7370,2019-01-16,823316222.82,0.005506,1683.7800,0.002222
AMZN,7370,2019-01-17,827932090.18,0.005606,1693.2200,0.007591
AMZN,7370,2019-01-18,829389217.80,0.001760,1696.2000,0.013183
AMZN,7370,2019-01-22,798080532.73,-0.037749,1632.1700,-0.014157
AMZN,7370,2019-01-23,805582744.06,0.004810,1640.0200,0.002203
AMZN,7370,2019-01-24,812906580.79,0.009091,1654.9300,0.001376
AMZN,7370,2019-01-25,820588995.71,0.009451,1670.5700,0.008489
AMZN,7370,2019-01-28,804536481.67,-0.019562,1637.8900,-0.007847
AMZN,7370,2019-01-29,782918637.64,-0.026870,1593.8800,-0.001456
AMZN,7370,2019-01-30,820520227.29,0.048027,1670.4300,0.015549
AMZN,7370,2019-01-31,844245332.19,0.028915,1718.7300,0.008597
AMZN,7370,2019-02-01,798809054.69,-0.053819,1626.2300,0.000899
AMZN,7370,2019-02-04,802286771.93,0.004354,1633.3100,0.006776
AMZN,7370,2019-02-05,814812448.43,0.015612,1658.8100,0.004708
AMZN,7370,2019-02-06,805700632.78,-0.011183,1640.2600,-0.002224
AMZN,7370,2019-02-07,792983387.11,-0.015784,1614.3700,-0.009357
AMZN,7370,2019-02-08,780138428.66,-0.016198,1588.2200,0.000676
AMZN,7370,2019-02-11,781503973.00,0.001750,1591.0000,0.000709
AMZN,7370,2019-02-12,804595426.03,0.029547,1638.0100,0.012890
AMZN,7370,2019-02-13,805572920.00,0.001215,1640.0000,0.003024
AMZN,7370,2019-02-14,797050547.95,-0.010579,1622.6500,-0.002652
AMZN,7370,2019-02-15,789829863.85,-0.009059,1607.9500,0.010879
AMZN,7370,2019-02-19,799472178.74,0.012208,1627.5800,0.001499
AMZN,7370,2019-02-20,796780386.30,-0.003367,1622.1000,0.001777
AMZN,7370,2019-02-21,795473786.32,-0.001640,1619.4400,-0.003526
AMZN,7370,2019-02-22,801427166.68,0.007484,1631.5600,0.006411
AMZN,7370,2019-02-25,803044080.00,0.000883,1633.0000,0.001232
AMZN,7370,2019-02-26,804716064.00,0.002082,1636.4000,-0.000790
AMZN,7370,2019-02-27,807022418.40,0.002866,1641.0900,-0.000544
AMZN,7370,2019-02-28,806402800.80,-0.000768,1639.8300,-0.002826
AMZN,7370,2019-03-01,822089944.80,0.019453,1671.7300,0.006895
AMZN,7370,2019-03-04,834108559.20,0.014620,1696.1700,-0.003881
AMZN,7370,2019-03-05,832269376.80,-0.002205,1692.4300,-0.001131
AMZN,7370,2019-03-06,820722852.00,-0.013874,1668.9500,-0.006524
AMZN,7370,2019-03-07,799577172.00,-0.025765,1625.9500,-0.008126
AMZN,7370,2019-03-08,797044608.00,-0.003167,1620.8000,-0.002132
AMZN,7370,2019-03-11,821544091.20,0.030738,1670.6200,0.014666
AMZN,7370,2019-03-12,822763656.00,0.001484,1673.1000,0.002953
AMZN,7370,2019-03-13,831472725.60,0.010585,1690.8100,0.006950
AMZN,7370,2019-03-14,829215547.20,-0.002715,1686.2200,-0.000868
AMZN,7370,2019-03-15,842070153.60,0.015502,1712.3600,0.004985
AMZN,7370,2019-03-18,856719684.00,0.017397,1742.1500,0.003706
AMZN,7370,2019-03-19,866407356.00,0.011308,1761.8500,-0.000131
AMZN,7370,2019-03-20,883825495.20,0.020104,1797.2700,-0.002944
AMZN,7370,2019-03-21,894639297.60,0.012235,1819.2600,0.010853
AMZN,7370,2019-03-22,867843295.20,-0.029952,1764.7700,-0.018975
AMZN,7370,2019-03-25,872510097.60,0.005377,1774.2600,-0.000839
AMZN,7370,2019-03-26,877181817.60,0.005354,1783.7600,0.007183
AMZN,7370,2019-03-27,868300632.00,-0.010125,1765.7000,-0.004644
AMZN,7370,2019-03-28,872097019.20,0.004372,1773.4200,0.003590
AMZN,7370,2019-03-29,876129000.00,0.004133,1780.7500,0.006734
AMZN,7370,2019-04-01,892581480.00,0.018779,1814.1900,0.011569
AMZN,7370,2019-04-02,892478160.00,-0.000116,1813.9800,0.000017
AMZN,7370,2019-04-03,895784400.00,0.003705,1820.7000,0.002148
AMZN,7370,2019-04-04,894879120.00,-0.001011,1818.8600,0.002085
AMZN,7370,2019-04-05,903941760.00,0.010127,1837.2800,0.004636
AMZN,7370,2019-04-08,910131120.00,0.006847,1849.8600,0.001047
AMZN,7370,2019-04-09,903233280.00,-0.007579,1835.8400,-0.006067
AMZN,7370,2019-04-10,908886360.00,0.006259,1847.3300,0.003478
AMZN,7370,2019-04-11,907282440.00,-0.001765,1844.0700,0.000038
AMZN,7370,2019-04-12,906785520.00,-0.000548,1843.0600,0.006609
AMZN,7370,2019-04-15,907676040.00,0.000982,1844.8700,-0.000629
AMZN,7370,2019-04-16,916615680.00,0.009849,1863.0400,0.000509
AMZN,7370,2019-04-17,918110560.24,0.000955,1864.8200,-0.002274
AMZN,7370,2019-04-18,916569561.08,-0.001678,1861.6900,0.001579
AMZN,7370,2019-04-22,929183106.92,0.013762,1887.3100,0.001012
AMZN,7370,2019-04-23,947133531.64,0.019319,1923.7700,0.008841
AMZN,7370,2019-04-24,936292381.00,-0.011446,1901.7500,-0.002192
AMZN,7370,2019-04-25,936538547.00,0.000263,1902.2500,-0.000369
AMZN,7370,2019-04-26,960357569.16,0.025433,1950.6300,0.004685
AMZN,7370,2019-04-29,954351118.76,-0.006254,1938.4300,0.001071
AMZN,7370,2019-04-30,948487444.64,-0.006144,1926.5200,0.000951
AMZN,7370,2019-05-01,941102464.64,-0.007786,1911.5200,-0.007502
AMZN,7370,2019-05-02,935834512.24,-0.005598,1900.8200,-0.002124
AMZN,7370,2019-05-03,966181856.72,0.032428,1962.4600,0.009638
AMZN,7370,2019-05-06,960318182.60,-0.006069,1950.5500,-0.004471
AMZN,7370,2019-05-07,945769772.00,-0.015150,1921.0000,-0.016512
AMZN,7370,2019-05-08,944179539.64,-0.001681,1917.7700,-0.001605
AMZN,7370,2019-05-09,935366796.84,-0.009334,1899.8700,-0.003021
AMZN,7370,2019-05-10,930497633.36,-0.005206,1889.9800,0.003720
AMZN,7370,2019-05-13,897363689.76,-0.035609,1822.6800,-0.024131
AMZN,7370,2019-05-14,905949959.84,0.009568,1840.1200,0.008016
AMZN,7370,2019-05-15,921227021.80,0.016863,1871.1500,0.005839
AMZN,7370,2019-05-16,939157753.24,0.019464,1907.5700,0.008895
AMZN,7370,2019-05-17,920168508.00,-0.020219,1869.0000,-0.005837
AMZN,7370,2019-05-20,915230418.04,-0.005367,1858.9700,-0.006749
AMZN,7370,2019-05-21,914516536.64,-0.000780,1857.5200,0.008496
AMZN,7370,2019-05-22,915579973.76,0.001163,1859.6800,-0.002824
AMZN,7370,2019-05-23,893818899.36,-0.023768,1815.4800,-0.011914
AMZN,7370,2019-05-24,897659088.96,0.004296,1823.2800,0.001354
AMZN,7370,2019-05-28,904133254.76,0.007212,1836.4300,-0.008376
AMZN,7370,2019-05-29,895645451.08,-0.009388,1819.1900,-0.006912
AMZN,7370,2019-05-30,894232458.24,-0.001578,1816.3200,0.002098
AMZN,7370,2019-05-31,873923763.24,-0.022711,1775.0700,-0.013195
AMZN,7370,2019-06-03,833365453.08,-0.046409,1692.6900,-0.002765
AMZN,7370,2019-06-04,851517733.92,0.021782,1729.5600,0.021432
AMZN,7370,2019-06-05,855919182.00,0.005169,1738.5000,0.008162
AMZN,7370,2019-06-06,863727567.52,0.009123,1754.3600,0.006136
AMZN,7370,2019-06-07,888181697.96,0.028312,1804.0300,0.010498
AMZN,7370,2019-06-10,916047689.16,0.031374,1860.6300,0.004660
AMZN,7370,2019-06-11,917559148.40,0.001650,1863.7000,-0.000350
AMZN,7370,2019-06-12,913433406.24,-0.004496,1855.3200,-0.002038
AMZN,7370,2019-06-13,920808539.60,0.008074,1870.3000,0.004097
AMZN,7370,2019-06-14,920498370.44,-0.000337,1869.6700,-0.001612
AMZN,7370,2019-06-17,928552921.96,0.008750,1886.0300,0.000932
AMZN,7370,2019-06-18,936105294.84,0.008133,1901.3700,0.009717
AMZN,7370,2019-06-19,939758398.28,0.003902,1908.7900,0.002985
AMZN,7370,2019-06-20,944386319.08,0.004925,1918.1900,0.009472
AMZN,7370,2019-06-21,940994151.60,-0.003592,1911.3000,-0.001259
AMZN,7370,2019-06-24,942274214.80,0.001360,1913.9000,-0.001732
AMZN,7370,2019-06-25,924732425.64,-0.018616,1878.2700,-0.009496
AMZN,7370,2019-06-26,934362439.56,0.010414,1897.8300,-0.001234
AMZN,7370,2019-06-27,937537980.96,0.003399,1904.2800,0.003823
AMZN,7370,2019-06-28,935453220.00,-0.005593,1893.6300,0.005757
AMZN,7370,2019-07-01,949561860.00,0.015082,1922.1900,0.007672
AMZN,7370,2019-07-02,955549140.00,0.006305,1934.3100,0.002928
AMZN,7370,2019-07-03,957866000.00,0.002425,1939.0000,0.007672
AMZN,7370,2019-07-05,959797540.00,0.002017,1942.9100,-0.001806
AMZN,7370,2019-07-08,964446080.00,0.004843,1952.3200,-0.004835
AMZN,7370,2019-07-09,982220200.00,0.018429,1988.3000,0.001237
AMZN,7370,2019-07-10,996600540.00,0.014641,2017.4100,0.004511
AMZN,7370,2019-07-11,988528580.00,-0.008099,2001.0700,0.002285
AMZN,7370,2019-07-12,993434000.00,0.004962,2011.0000,0.004620
AMZN,7370,2019-07-15,998369060.00,0.004968,2020.9900,0.000176
AMZN,7370,2019-07-16,992890600.00,-0.005487,2009.9000,-0.003404
AMZN,7370,2019-07-17,985369591.68,-0.008891,1992.0300,-0.006531
AMZN,7370,2019-07-18,978380102.40,-0.007093,1977.9000,0.003582
AMZN,7370,2019-07-19,971761605.12,-0.006765,1964.5200,-0.006177
AMZN,7370,2019-07-22,982203793.28,0.010746,1985.6300,0.002829
AMZN,7370,2019-07-23,986586445.44,0.004462,1994.4900,0.006848
AMZN,7370,2019-07-24,989712671.36,0.003169,2000.8100,0.004688
AMZN,7370,2019-07-25,976361905.92,-0.013490,1973.8200,-0.005262
AMZN,7370,2019-07-26,961141340.80,-0.015589,1943.0500,0.007388
AMZN,7370,2019-07-29,946004867.20,-0.015748,1912.4500,-0.001616
AMZN,7370,2019-07-30,939119255.68,-0.007279,1898.5300,-0.002579
AMZN,7370,2019-07-31,923413927.68,-0.016723,1866.7800,-0.010886
AMZN,7370,2019-08-01,917745169.92,-0.006139,1855.3200,-0.008999
AMZN,7370,2019-08-02,901876605.44,-0.017291,1823.2400,-0.007283
AMZN,7370,2019-08-05,873132145.28,-0.031872,1765.1300,-0.029778
AMZN,7370,2019-08-06,884360836.48,0.012860,1787.8300,0.013017
AMZN,7370,2019-08-07,887116070.40,0.003116,1793.4000,0.000767
AMZN,7370,2019-08-08,906650035.84,0.022020,1832.8900,0.018762
AMZN,7370,2019-08-09,894130292.48,-0.013809,1807.5800,-0.006617
AMZN,7370,2019-08-12,882921387.52,-0.012536,1784.9200,-0.012184
AMZN,7370,2019-08-13,902420727.04,0.022085,1824.3400,0.014994
AMZN,7370,2019-08-14,872058741.76,-0.033645,1762.9600,-0.029293
AMZN,7370,2019-08-15,878568414.72,0.007465,1776.1200,0.002464
AMZN,7370,2019-08-16,886705505.92,0.009262,1792.5700,0.014426
AMZN,7370,2019-08-19,898354654.72,0.013138,1816.1200,0.012106
AMZN,7370,2019-08-20,891063425.28,-0.008116,1801.3800,-0.007915
AMZN,7370,2019-08-21,902025002.24,0.012302,1823.5400,0.008247
AMZN,7370,2019-08-22,893150873.60,-0.009838,1805.6000,-0.000506
AMZN,7370,2019-08-23,865460030.72,-0.031004,1749.6200,-0.025946
AMZN,7370,2019-08-26,874982158.72,0.011002,1768.8700,0.010983
AMZN,7370,2019-08-27,871499780.48,-0.003980,1761.8300,-0.003203
AMZN,7370,2019-08-28,872696848.00,0.001374,1764.2500,0.006545
AMZN,7370,2019-08-29,883653478.40,0.012555,1786.4000,0.012687
AMZN,7370,2019-08-30,878652506.24,-0.005659,1776.2900,0.000643
AMZN,7370,2019-09-03,885355095.04,0.007628,1789.8400,-0.006899
AMZN,7370,2019-09-04,890687486.72,0.006023,1800.6200,0.010842
AMZN,7370,2019-09-05,910523192.32,0.022270,1840.7200,0.013010
AMZN,7370,2019-09-06,906956722.56,-0.003917,1833.5100,0.000911
AMZN,7370,2019-09-09,905888265.60,-0.001178,1831.3500,-0.000094
AMZN,7370,2019-09-10,900545980.80,-0.005897,1820.5500,0.000322
AMZN,7370,2019-09-11,901752941.44,0.001340,1822.9900,0.007230
AMZN,7370,2019-09-12,911923068.80,0.011278,1843.5500,0.002879
AMZN,7370,2019-09-13,909840567.04,-0.002284,1839.3400,-0.000724
AMZN,7370,2019-09-16,894258903.04,-0.017126,1807.8400,-0.003136
AMZN,7370,2019-09-17,901535292.80,0.008137,1822.5500,0.002582
AMZN,7370,2019-09-18,899017493.76,-0.002793,1817.4600,0.000343
AMZN,7370,2019-09-19,901015904.00,0.002223,1821.5000,0.000020
AMZN,7370,2019-09-20,887492008.96,-0.015010,1794.1600,-0.004896
AMZN,7370,2019-09-23,883109356.80,-0.004938,1785.3000,-0.000097
AMZN,7370,2019-09-24,861497836.16,-0.024472,1741.6100,-0.008416
AMZN,7370,2019-09-25,874715044.48,0.015342,1768.3300,0.006159
AMZN,7370,2019-09-26,860622295.04,-0.016111,1739.8400,-0.002429
AMZN,7370,2019-09-27,853504195.20,-0.008271,1725.4500,-0.005316
AMZN,7370,2019-09-30,859275450.00,0.006062,1735.9100,0.005048
AMZN,7370,2019-10-01,859146750.00,-0.000150,1735.6500,-0.012258
AMZN,7370,2019-10-02,848048850.00,-0.012917,1713.2300,-0.017903
AMZN,7370,2019-10-03,853587900.00,0.006532,1724.4200,0.007972
AMZN,7370,2019-10-04,861126750.00,0.008832,1739.6500,0.014217
AMZN,7370,2019-10-07,857666700.00,-0.004018,1732.6600,-0.004478
AMZN,7370,2019-10-08,844227450.00,-0.015670,1705.5100,-0.015561
AMZN,7370,2019-10-09,852385050.00,0.009663,1721.9900,0.009105
AMZN,7370,2019-10-10,851528700.00,-0.001005,1720.2600,0.006416
AMZN,7370,2019-10-11,857300400.00,0.006778,1731.9200,0.010939
AMZN,7370,2019-10-14,859532850.00,0.002604,1736.4300,-0.001387
AMZN,7370,2019-10-15,874853100.00,0.017824,1767.3800,0.009956
AMZN,7370,2019-10-16,881244461.71,0.005686,1777.4300,-0.002000
AMZN,7370,2019-10-17,886227221.56,0.005654,1787.4800,0.002763
AMZN,7370,2019-10-18,871368185.47,-0.016767,1757.5100,-0.003919
AMZN,7370,2019-10-21,885324871.02,0.016017,1785.6600,0.006872
AMZN,7370,2019-10-22,875443636.81,-0.011161,1765.7300,-0.003569
AMZN,7370,2019-10-23,873678599.49,-0.002016,1762.1700,0.002847
AMZN,7370,2019-10-24,882905381.66,0.010561,1780.7800,0.001920
AMZN,7370,2019-10-25,873262130.01,-0.010922,1761.3300,0.004073
AMZN,7370,2019-10-28,881070932.76,0.008942,1777.0800,0.005581
AMZN,7370,2019-10-29,873946329.87,-0.008086,1762.7100,-0.000832
AMZN,7370,2019-10-30,882513702.03,0.009803,1779.9900,0.003253
AMZN,7370,2019-10-31,880862698.02,-0.001871,1776.6600,-0.003023
AMZN,7370,2019-11-01,888190577.68,0.008319,1791.4400,0.009662
AMZN,7370,2019-11-04,894745014.02,0.007380,1804.6600,0.003704
AMZN,7370,2019-11-05,893282412.87,-0.001635,1801.7100,-0.001186
AMZN,7370,2019-11-06,890337378.69,-0.003297,1795.7700,0.000703
AMZN,7370,2019-11-07,886584195.40,-0.004215,1788.2000,0.002730
AMZN,7370,2019-11-08,885433946.36,-0.001297,1785.8800,0.002561
AMZN,7370,2019-11-11,878378755.05,-0.007968,1771.6500,-0.001962
AMZN,7370,2019-11-12,881527066.00,0.003584,1778.0000,0.001565
AMZN,7370,2019-11-13,869186678.67,-0.013999,1753.1100,0.000712
AMZN,7370,2019-11-14,869925416.20,0.000850,1754.6000,0.000837
AMZN,7370,2019-11-15,862433923.53,-0.008612,1739.4900,0.007695
AMZN,7370,2019-11-18,868899116.41,0.007496,1752.5300,0.000503
AMZN,7370,2019-11-19,869028023.63,0.000148,1752.7900,-0.000593
AMZN,7370,2019-11-20,865428537.41,-0.004142,1745.5300,-0.003756
AMZN,7370,2019-11-21,860064013.87,-0.006199,1734.7100,-0.001583
AMZN,7370,2019-11-22,865522738.84,0.006347,1745.7200,0.002175
AMZN,7370,2019-11-25,879464550.48,0.016108,1773.8400,0.007507
AMZN,7370,2019-11-26,890917461.18,0.013023,1796.9400,0.002196
AMZN,7370,2019-11-27,901611802.47,0.012004,1818.5100,0.004174
AMZN,7370,2019-11-29,892831237.60,-0.009739,1800.8000,-0.004011
AMZN,7370,2019-12-02,883311935.20,-0.010662,1781.6000,-0.008631
AMZN,7370,2019-12-03,877540858.12,-0.006533,1769.9600,-0.006638
AMZN,7370,2019-12-04,872944819.93,-0.005237,1760.6900,0.006324
AMZN,7370,2019-12-05,862924762.56,-0.011478,1740.4800,0.001500
AMZN,7370,2019-12-06,868438025.20,0.006389,1751.6000,0.009136
AMZN,7370,2019-12-09,867401809.47,-0.001193,1749.5100,-0.003163
AMZN,7370,2019-12-10,862295100.37,-0.005887,1739.2100,-0.001097
AMZN,7370,2019-12-11,867010129.84,0.005468,1748.7200,0.002908
AMZN,7370,2019-12-12,872766333.01,0.006639,1760.3300,0.008575
AMZN,7370,2019-12-13,873068769.18,0.000347,1760.9400,0.000073
AMZN,7370,2019-12-16,877169010.37,0.004696,1769.2100,0.007148
AMZN,7370,2019-12-17,887803856.02,0.012124,1790.6600,0.000335
AMZN,7370,2019-12-18,884516721.91,-0.003703,1784.0300,-0.000432
AMZN,7370,2019-12-19,888607047.16,0.004624,1792.2800,0.004459
AMZN,7370,2019-12-20,885741340.50,-0.003225,1786.5000,0.004945
AMZN,7370,2019-12-23,888964021.00,0.003638,1793.0000,0.000866
AMZN,7370,2019-12-24,887084950.37,-0.002114,1789.2100,-0.000195
AMZN,7370,2019-12-26,926530559.69,0.044467,1868.7700,0.005128
AMZN,7370,2019-12-27,927041230.60,0.000551,1869.8000,0.000034
AMZN,7370,2019-12-30,915682521.33,-0.012253,1846.8900,-0.005781
AMZN,7370,2019-12-31,920224320.00,0.000514,1847.8400,0.002946
AMZN,7370,2020-01-02,945208980.00,0.027151,1898.0100,0.008379
AMZN,7370,2020-01-03,933735060.00,-0.012139,1874.9700,-0.007060
AMZN,7370,2020-01-06,947634240.00,0.014886,1902.8800,0.003533
AMZN,7370,2020-01-07,949616280.00,0.002092,1906.8600,-0.002803
AMZN,7370,2020-01-08,942201060.00,-0.007809,1891.9700,0.004902
AMZN,7370,2020-01-09,946722900.00,0.004799,1901.0500,0.006655
AMZN,7370,2020-01-10,937813680.00,-0.009411,1883.1600,-0.002855
AMZN,7370,2020-01-13,941867400.00,0.004323,1891.3000,0.006976
AMZN,7370,2020-01-14,930981120.00,-0.011558,1869.4400,-0.001515
AMZN,7370,2020-01-15,927285960.00,-0.003969,1862.0200,0.001870
AMZN,7370,2020-01-16,935214120.00,0.008550,1877.9400,0.008367
AMZN,7370,2020-01-17,928630560.00,-0.007040,1864.7200,0.003862
AMZN,7370,2020-01-21,942216000.00,0.014630,1892.0000,-0.002652
AMZN,7370,2020-01-22,939596462.60,-0.002400,1887.4600,0.000289
AMZN,7370,2020-01-23,938162769.80,-0.001526,1884.5800,0.001141
AMZN,7370,2020-01-24,926743008.40,-0.012172,1861.6400,-0.009042
AMZN,7370,2020-01-27,910165935.40,-0.017887,1828.3400,-0.015731
AMZN,7370,2020-01-28,922566382.50,0.013624,1853.2500,0.010054
AMZN,7370,2020-01-29,924930980.00,0.002563,1858.0000,-0.000867
AMZN,7370,2020-01-30,931243210.80,0.006825,1870.6800,0.003134
AMZN,7370,2020-01-31,999960903.20,0.073791,2008.7200,-0.017706
